,article_id,link,title,description,content,keywords,creator,language,country,category,datatype,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,ai_summary,duplicate
65,2f86eb86c8921fb289ae1d2d355a8665,https://atarde.com.br/brasil/jovem-brasileiro-morre-em-combate-na-guerra-da-ucrania-1372327,Jovem brasileiro morre em combate na guerra da Ucrânia,"Kauan Victor da Silva, de apenas 22 anos, morreu em combate na guerra da Ucrânia. A informação foi divulgada no sábado, 13, por meio de publicações nas redes sociais.O jovem era morador de Anápolis (GO), trabalhava como sushiman em um restaurante de comida oriental e se voluntariou para atuar no conflito entre Ucrânia e Rússia.A informação sobre o falecimento foi compartilhada por amigos do jovem, que postaram homenagens nas redes sociais, incluindo fotos dele tanto em momentos cotidianos quanto em fardamento militar. Ainda não há informação exata da data da morte. Leia Também: De Salvador ao Front: grupo promete altos salários para recrutar jovens à Ucrânia Alemanha acusa Rússia de ciberataques e reforça defesa contra drones Ataque de drones ucranianos em Tver fere 7, incluindo 1 criança O jovem havia chegado à Ucrânia em agosto de 2025, onde se juntou a uma unidade composta por estrangeiros para apoiar as forças ucranianas. Segundo informações de blogs internacionais, ele participou de um confronto inicial e, posteriormente, retornou à área para tentar recuperar os corpos de outros voluntários mortos. Durante essa missão, ele teria sido atingido e morreu.O Departamento de Assuntos Internacionais de Goiás informou que a família ainda não acionou o órgão para solicitar assistência para o translado do corpo, pois, no caso de voluntários, é previsto um seguro para a prestação desse tipo de serviço.O Ministério das Relações Exteriores, por meio da Embaixada do Brasil em Kiev, havia recomendado, em outubro, que os brasileiros evitassem viagens à Ucrânia, além de aconselhar a não permanência no país devido aos riscos do conflito.",ONLY AVAILABLE IN PAID PLANS,['brasil'],['anderson\xa0ramos'],portuguese,['brazil'],"['lifestyle', 'top']",news,2025-12-14 19:23:15,UTC,https://cdn.atarde.com.br/img/Chamada-Home/1370000/Ataque-de-drones-ucranianos-em-Tver-fere-7-incluin0137208900202512121204.jpg?xid=6918705,,atarde,A Tarde,57528,https://www.atarde.com.br,https://n.bytvi.com/atarde.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
66,c492c6e2c06ca6ccd41f89e68f81e73c,https://www.notiziediprato.it/sport/dragons-col-cuore-in-gola-vince-con-agliana-55-53-union-ko-a-castelfiorentino-82-74/,"Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74)","Riscatto Dragons che sulla sirena col canestro di Balducci (sfortunato invece a Bottegone in una situazione simile) che ha chiuso una partita all’insegna del ‘ciapa no’ come scriveva Aldo Giordani...L'articolo Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74) proviene da Notizie di Prato.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'sport']",['Stefano Chini'],italian,['italy'],['lifestyle'],news,2025-12-14 19:23:06,UTC,https://www.notiziediprato.it/wp-content/uploads/2025/12/IMG-20251208-WA0061.jpg,,notiziediprato,Notizie Di Prato,5812824,http://www.notiziediprato.it,https://n.bytvi.com/notiziediprato.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
67,e253a05f2d5c4734aac470f866e72fff,https://www.kansas.com/sports/mlb/kansas-city-royals/article313700106.html,Why the KC Royals valued outfielder Isaac Collins in offseason trade with Brewers,"PITTSBURGH, PENNSYLVANIA - SEPTEMBER 7: Isaac Collins #6 of the Milwaukee Brewers hits a single in the first inning during the game against the Pittsburgh Pirates at PNC Park on September 7, 2025 in Pittsburgh, Pennsylvania. (Photo by Justin Berl/Getty Images)",ONLY AVAILABLE IN PAID PLANS,"['isaac collins', 'milwaukee brewers', 'mlb', 'kansas city royals', 'nick mears']",['jaylon thompson'],english,['united states of america'],"['sports', 'top']",news,2025-12-14 19:23:04,UTC,https://www.kansascity.com/public/latest-news/842rxg/picture313700121/alternates/FREE_1140/GettyImages-2233603031.jpg,,kansas,Wichita Eagle,24755,https://www.kansas.com,https://n.bytvi.com/kansas.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
68,8fed67fd269dfd4bf6eedad2eb6706fb,https://www.lagacetadesalamanca.es/deportes/futbol-local/unionistas/queda-clasificacion-grupo-primera-federacion-tras-16a-20251214202252-nt.html,Así queda la clasificación en el Grupo 1 de la Primera Federación tras la 16a jornada,"Los salmantinos caen a la decimotercera posición después de cosechar 19 puntos, teniendo a siete puntos el playoff de ascenso a Segunda División y aventajando en dos puntos al descenso",ONLY AVAILABLE IN PAID PLANS,"['unionistas de salamanca', 'salamanca', 'fútbol', 'primera rfef']",['jaime garcía'],spanish,['spain'],['sports'],news,2025-12-14 19:22:57,UTC,https://s1.ppllstatics.com/lagacetadesalamanca/www/multimedia/2025/12/14/peremaricounuionistas-RQa80kVqQYFXDMogLgIwcXP-758x531@Gaceta%20Salamanca.jpg,,lagacetadesalamanca,La Gaceta De Salamanca,1297262,https://www.lagacetadesalamanca.es,https://n.bytvi.com/lagacetadesalamanca.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
69,1c0b74717ec751ef58bbbfaa7c9b7ad0,https://udn.com/news/story/7003/9202799,UBA/邱群琋飆分秀後稍冷靜 中信狂勝輔大60分,"前一場才狂飆72分的UBA大專籃球聯賽女子組中信學院邱群琋,今天對上輔仁大學,雖然僅上場20分鐘,仍攻下全隊最高23分,最終中信以96比36痛宰輔大,笑納6勝。昨天中信學院對上台北大學的比賽,邱群琋...",ONLY AVAILABLE IN PAID PLANS,['運動'],['台北14日電'],chinese,['taiwan'],['sports'],news,2025-12-14 19:22:53,UTC,https://pgw.udn.com.tw/gw/photo.php?exp=3600&s=Y&sh=853&sw=1280&u=https%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2025%2F12%2F14%2F98%2F33969184.jpg&x=0&y=0,,udnnews,Udnnewsindex,5879,https://udn.com,https://n.bytvi.com/udnnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
70,a7e6cf3fca9379b7aecdfe18466a43ba,https://www.infobae.com/entretenimiento/2025/12/14/pluribus-y-las-preguntas-que-debera-resolver-antes-del-final/,“Pluribus” y las preguntas que deberá resolver antes del final,La nueva serie de Vince Gilligan retrata una distopía provocada por un virus alienígena que transforma a los humanos en seres pacíficos y felices,ONLY AVAILABLE IN PAID PLANS,"['vince gilligan', 'entretenimiento', 'apple tv', 'rhea seehorn', 'pluribus']",['antonela rabanal'],spanish,"['united states of america', 'colombia', 'mexico', 'argentina']","['lifestyle', 'top']",news,2025-12-14 19:23:31,UTC,https://www.infobae.com/resizer/v2/SE5ZM5NLXZCZPIMGNBKRQCE2WM.jpg?auth=27905fe88cacd90065aa3c1f581c1e93d37b9195bb49fa8872fbe280f353e8c7&height=1081&smart=true&width=1920,,infobae,Infobae,1056,https://www.infobae.com,https://n.bytvi.com/infobae.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
71,4f236967558c7de29b820a212621a208,https://itpromag.com/2025/12/15/80y-sennheiser/,受保護的內容: 80年專業音頻技術加持 Sennheiser構建高效流暢的商務會議解決方案,受密碼保護的文章不會產生內容摘要。,ONLY AVAILABLE IN PAID PLANS,"['sennheiser', '視像會議', 'tc bars', '4k', 'news', '混合辦公']",['benny'],chinese,['china'],"['lifestyle', 'top']",news,2025-12-14 19:23:07,UTC,https://itpromag.com/wp-content/uploads/2025/12/Sennheiser-HK-event-800x445.jpg,,itpromag,It Pro Magazine,2254192,https://itpromag.com,https://n.bytvi.com/itpromag.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
72,c492c6e2c06ca6ccd41f89e68f81e73c,https://www.notiziediprato.it/sport/dragons-col-cuore-in-gola-vince-con-agliana-55-53-union-ko-a-castelfiorentino-82-74/,"Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74)","Riscatto Dragons che sulla sirena col canestro di Balducci (sfortunato invece a Bottegone in una situazione simile) che ha chiuso una partita all’insegna del ‘ciapa no’ come scriveva Aldo Giordani...L'articolo Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74) proviene da Notizie di Prato.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'sport']",['Stefano Chini'],italian,['italy'],['lifestyle'],news,2025-12-14 19:23:06,UTC,https://www.notiziediprato.it/wp-content/uploads/2025/12/IMG-20251208-WA0061.jpg,,notiziediprato,Notizie Di Prato,5812824,http://www.notiziediprato.it,https://n.bytvi.com/notiziediprato.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
73,6766dce1269c7ec8c641ce03df387aa0,https://www.excelsior.com.mx/funcion/eric-del-castillo-y-su-esposa-quieren-agradecer-al-chapo-por-tratar-bien-a-kate/1757365,Eric del Castillo y su esposa desean agradecer a 'El Chapo' por tratar bien a Kate cuando la conoció,"Paola Jiménez Kate del Castillo durante varios años estuvo en la polémica tras darse a conocer que había conocido a El Chapo Guzmán al lado de Sean Penn, esto mientras el narcotraficante mexicano se escondía de las autoridades.Tras descubrirse lo que sucedió, Kate del Castillo fue duramente investigada por las autoridades, algo que recuerdan bien los padres de la famosa, el actor Eric del Castillo y su esposa, Kate Trillo.Kate del Castillo le contó a sus padres cuando conoció a El ChapoEn entrevista con “El minuto que cambió mi destino”, Eric del Castillo y su esposa recordaron lo que vivieron cuando su hija fue investigada, además, señalaron que la famosa les contó cómo fue su reunión con El Chapo.“Nos lo contó cuando ya lo había consumado y entonces nos dice: “miren papás, esta es la verdad. La verdad es esto, esto y esto’. Ya con nosotros y viviendo normalmente nos tranquilizamos, pero después os enteramos del peligro en el que estuvo. Una vez la citaron a las 3 de la mañana en Xochimilco, ella sola”, dijo el primer actor.Por otra parte, doña Kate Trillo dijo que mientras su hija era investigada, toda su familia tuvo los teléfonos intervenidos, pero ellos confiaban en que su hija era inocente de lo que se le acusaba, como haber recibido dinero de Joaquín Guzmán Loera.“Teníamos los teléfonos intervenidos, no podíamos hablar, fueron dos o tres años así. Afuera de la casa periodistas y no podíamos salir de la casa. Nosotros sabíamos y estábamos tranquilos que nuestra hija era inocente, estábamos segurísimos porque ella nos lo platicó y así fue. Tardaron mucho en aclararlo que era inocente”, esposa de Eric del Castillo.“Esa noche que fue Kate que fue con el hijo en una avioneta, no me acuerdo exactamente en qué llegaron a verlo a él que los estaba esperando (...), la investigaron hasta por debajo de las piedras, que si le había dado dinero para su tequila, si le había dado dinero a ella, nada, todo limpio”.Eric del Castillo quieren agradecerle a El Chapo por tratar bien a KatePor otra parte, doña Kate Trillo contó que tanto a ella como a su esposo, si tuvieran la oportunidad, le agradecerían al narcotraficante por tratar bien a su hija y nunca sobrepasarse con ella cuando se conocieron.“Él (Eric del Castillo) dice: ‘si conociera al Chapo le iba a dar las gracias’ y yo le iba a dar un beso y un abrazo porque trató a mi hija de maravilla. Esa noche Kate dice: ‘estaba yo muriéndome de susto, cenamos en su casa con los hijos’ y que El Chapo le dijo: ‘ven, te voy a llevar a tu recámara’ y que Kate iba temblando porque no sabía qué onda y él la dejo: ‘me voy a retirar porque ya me tengo que ir’. La trató de maravilla’. ""Teníamos los teléfonos INTERVENIDOS"" #EricDelCastillo habla de la RELACIÓN de su hija #KateDelCastillo con LIDER del CR1M3N 0RG4N1Z4DO en México.#ElMinutoSinCensura sábados 8 pm por el 3.1 de #ImagenTelevisión : https://t.co/RARtNxCr9S pic.twitter.com/yXDy3QdZ0Q— El minuto que cambió (@elminutoque) December 14, 2025 PJGContenidos Relacionados: Kate del Castillo genera polémica al adoptar un bebé reborn llamado ""Lupita""Lisset recuerda cuando Demián Bichir la engañó con Kate del Castillo; "" mi marido se te ofreció antes""""Qué bueno que es de mentiritas"": la reacción de Eric del Castillo al bebé reborn de KateEric del Castillo arremete contra Sean Penn y lo llama traicionero; ""le daría un derechazo""",ONLY AVAILABLE IN PAID PLANS,"['video', 'kate del castillo', 'excélsior', 'eric del castillo quiere agradecer al chapo', 'eric del castillo', 'el minuto que cambió mi destino', 'entrevista', 'esposa de eric del castillo', 'el chapo', 'joaquin guzman loera', 'kate trillo', 'kate del castillo el chapo']",['paola.jimenez'],spanish,['mexico'],"['lifestyle', 'top']",news,2025-12-14 19:22:40,UTC,https://www.excelsior.com.mx/media/pictures/2025/12/14/3435493.jpg,,excelsior,Excelsior,13116,https://www.excelsior.com.mx,https://n.bytvi.com/excelsior.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
74,71372337d7ef2eb1a8c6df4d520ba3e3,https://www.turimiquire.net/2025/12/14/brasil-y-mexico-entre-las-20-mayores-economias-del-mundo-en-el-2025/,Brasil y México entre las 20 mayores economías del mundo en el 2025,"Estados Unidos es la principal economía global en términos de PIB en 2025, seguido por China y Alemania, según Austin Rating. Este es el listado. Puerto de Brasil y...",ONLY AVAILABLE IN PAID PLANS,['economía'],['turimiquire.net'],spanish,['venezuela'],['business'],news,2025-12-14 19:22:18,UTC,https://www.turimiquire.net/wp-content/uploads/2025/12/brasil-y-mexico-entre-las-20-mayores-economias-del-mundo-en-el-2025.jpg,,turimiquire,Turimiquire,1171356291,https://www.turimiquire.net,https://n.bytvi.com/turimiquire.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
75,0ca76301d475598064da22246e7d7fa3,"https://www.terra.com.br/noticias/capitais-recebem-atos-contra-pl-da-dosimetria,173ad4497c26cbde5f29462091b4b51ai3ji1sur.html","Capitais recebem atos contra ""PL da Dosimetria""",Manifestantes ocupam as ruas de 15 capitais contra projeto de lei que alivia pena imposta ao ex- ...,ONLY AVAILABLE IN PAID PLANS,['notícias'],['deutsche welle'],portuguese,['brazil'],"['lifestyle', 'top']",news,2025-12-14 19:21:31,UTC,https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2025/12/14/291133037-75153453354.jpg,,terra,Terra,24247,https://www.terra.com.br,https://n.bytvi.com/terra.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
76,d288739ca72bf93f52fab9d64df5bca9,https://www.nownews.com/news/6764976,UBA/中信女籃跨階段6連勝!連結國家資源與產業「運動學產合一」,"中信金融管理學院女子籃球隊近期在114學年度富邦人壽UBA大專籃球聯賽女一級預打出連勝氣勢,第二階段末役對戰輔仁大學,即便當家得分手邱群琋前三節刻意調節上場時間,...",ONLY AVAILABLE IN PAID PLANS,"['何正峰', 'uba', '女子籃球隊', '邱群琋', '中信金融管理學院']",['NOWnews今日新聞'],chinese,['taiwan'],"['sports', 'top']",news,2025-12-14 19:21:31,UTC,https://media.nownews.com/nn_media/thumbnail/2025/12/1765739474715-8df9dc86d43e4af58e7c9be25c2bd578-1200x901.webp?unShow=false,,nownews,Nownews今日新聞,16290,https://www.nownews.com,https://n.bytvi.com/nownews.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
77,3942a7fb06d2bdc4e781db72610807c5,https://www.cronachemaceratesi.it/2025/12/14/match-senza-storia-banca-macerata-fisiomed-piegata-in-tre-set-da-aversa/2021561/,"Match senza storia, Banca Macerata Fisiomed piegata in tre set da Aversa",VOLLEY A2 - I padroni di casa stendono i biancoverdi in poco più di un'ora che incassano la seconda sconfitta consecutiva,ONLY AVAILABLE IN PAID PLANS,"['a - applicazione', 'archivio cronaca', 'macerata', 'a - mailing list', '[mobile] sport', 'colonna sport']",['alessandro luzi'],italian,['italy'],"['lifestyle', 'top']",news,2025-12-14 19:21:17,UTC,https://www.cronachemaceratesi.it/wp-content/uploads/2025/12/Aversa_Macerata-650x434.jpg,,cronachemaceratesi,Cronachemaceratesi,2175842,https://www.cronachemaceratesi.it,https://n.bytvi.com/cronachemaceratesi.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
78,03923deffbe021a2e6decb300267906f,https://www.semana.com/loterias/articulo/resultados-del-domingo-14-de-diciembre-numeros-ganadores-de-el-paisita-el-dorado-y-la-caribena/202504/,"Resultados del domingo 14 de diciembre: números ganadores de El Paisita, El Dorado y La Caribeña","Estas tres loterías juegan todos los días, incluyendo los fines de semana.",ONLY AVAILABLE IN PAID PLANS,"['lotería la caribeña', 'dorado tarde', 'loterías colombia hoy', 'lotería paisita', 'juegos de azar']",['redacción loterías'],spanish,['colombia'],['lifestyle'],news,2025-12-14 19:21:04,UTC,https://semana-semana-prod.web.arc-cdn.net/resizer/v2/PVSDIWKSMZGLJB6ZTYKBSKUGSU.jpg?auth=9d65cccf915266fd868e06cb2caff8e7c0d4061024e329635079f2b98f10da1a&height=1080&smart=true&width=1920,,semana,Semana,15867,https://www.semana.com,https://n.bytvi.com/semana.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
79,af8ff40596fb5ccca9b4eba24e89220a,"https://www.terra.com.br/mobilidade/carros/dona-da-fiat-desmonta-370-carros-nos-primeiros-dias-de-operacao-de-seu-centro-de-reciclagem,6102a45778dc0dcf7c68d85c7453bc51ew5rxa81.html",Dona da Fiat desmonta 370 carros nos primeiros dias de operação de seu centro de reciclagem,"A Stellantis divulgou, nesta sexta-feira (12), os resultados do primeiro Centro de Desmontagem ...",ONLY AVAILABLE IN PAID PLANS,['mobilidade'],['estadão conteúdo'],portuguese,['brazil'],"['lifestyle', 'top']",news,2025-12-14 19:20:05,UTC,https://s1.trrsf.com/update-1698692222/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,,terra,Terra,24247,https://www.terra.com.br,https://n.bytvi.com/terra.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
80,934bca46d8fe24a9f794ae8ad9e0a65e,https://www.lanouvellerepublique.fr/loir-et-cher/commune/la-chaussee-saint-victor/regionale-2-vineuil-remporte-le-derby-a-la-chaussee-1765740236,Régionale 2 : Vineuil remporte le derby à La Chaussée,"Renforcé dans son secteur intérieur par plusieurs joueurs de Nationale 3, Vineuil a remporté le derby à La Chaussée, en peine cette saison, ce dimanche 14 décembre 2025.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'loir-et-cher', 'vineuil 41', 'la chaussée-saint-victor', 'sports']",['dominique breton'],french,['france'],"['lifestyle', 'top']",news,2025-12-14 19:23:56,UTC,https://images.lanouvellerepublique.fr/image/upload/693f0ec9398a5ab0288b459a,,lanouvellerepublique_fr,Lanouvellerepublique Fr,14459,https://www.lanouvellerepublique.fr,https://n.bytvi.com/lanouvellerepublique_fr.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
81,a7e6cf3fca9379b7aecdfe18466a43ba,https://www.infobae.com/entretenimiento/2025/12/14/pluribus-y-las-preguntas-que-debera-resolver-antes-del-final/,“Pluribus” y las preguntas que deberá resolver antes del final,La nueva serie de Vince Gilligan retrata una distopía provocada por un virus alienígena que transforma a los humanos en seres pacíficos y felices,ONLY AVAILABLE IN PAID PLANS,"['vince gilligan', 'entretenimiento', 'apple tv', 'rhea seehorn', 'pluribus']",['antonela rabanal'],spanish,"['united states of america', 'colombia', 'mexico', 'argentina']","['lifestyle', 'top']",news,2025-12-14 19:23:31,UTC,https://www.infobae.com/resizer/v2/SE5ZM5NLXZCZPIMGNBKRQCE2WM.jpg?auth=27905fe88cacd90065aa3c1f581c1e93d37b9195bb49fa8872fbe280f353e8c7&height=1081&smart=true&width=1920,,infobae,Infobae,1056,https://www.infobae.com,https://n.bytvi.com/infobae.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
82,c492c6e2c06ca6ccd41f89e68f81e73c,https://www.notiziediprato.it/sport/dragons-col-cuore-in-gola-vince-con-agliana-55-53-union-ko-a-castelfiorentino-82-74/,"Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74)","Riscatto Dragons che sulla sirena col canestro di Balducci (sfortunato invece a Bottegone in una situazione simile) che ha chiuso una partita all’insegna del ‘ciapa no’ come scriveva Aldo Giordani...L'articolo Dragons col cuore in gola vince con Agliana (55-53), Union ko a Castelfiorentino (82-74) proviene da Notizie di Prato.",ONLY AVAILABLE IN PAID PLANS,"['basket', 'sport']",['Stefano Chini'],italian,['italy'],['lifestyle'],news,2025-12-14 19:23:06,UTC,https://www.notiziediprato.it/wp-content/uploads/2025/12/IMG-20251208-WA0061.jpg,,notiziediprato,Notizie Di Prato,5812824,http://www.notiziediprato.it,https://n.bytvi.com/notiziediprato.png,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
83,1c0b74717ec751ef58bbbfaa7c9b7ad0,https://udn.com/news/story/7003/9202799,UBA/邱群琋飆分秀後稍冷靜 中信狂勝輔大60分,"前一場才狂飆72分的UBA大專籃球聯賽女子組中信學院邱群琋,今天對上輔仁大學,雖然僅上場20分鐘,仍攻下全隊最高23分,最終中信以96比36痛宰輔大,笑納6勝。昨天中信學院對上台北大學的比賽,邱群琋...",ONLY AVAILABLE IN PAID PLANS,['運動'],['台北14日電'],chinese,['taiwan'],['sports'],news,2025-12-14 19:22:53,UTC,https://pgw.udn.com.tw/gw/photo.php?exp=3600&s=Y&sh=853&sw=1280&u=https%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2025%2F12%2F14%2F98%2F33969184.jpg&x=0&y=0,,udnnews,Udnnewsindex,5879,https://udn.com,https://n.bytvi.com/udnnews.jpg,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN PAID PLANS,False
